Folio,Cosecha,Capital,Perfil,Ciudad Atria,Plazo,Antiguedad Unidad,Laboratorios,Notificaciones,Atria Plus,MMX 6,MMX 12,MMX 24,Score generico de bancos,Cluster Mora,Cluster Experiencia,Score Buro,% Utilizacion Revolvente,Endeudamiento,MOB,pct,tipo_mora,mora_amount,mora_ever,folio_mora_id,folio_mora_mob_id
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,31,15.036571520278205,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|31
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,32,18.455331686071048,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|32
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,33,19.171411741199606,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|33
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,34,10.749290499608657,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|34
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,35,9.095517201186347,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|35
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,36,11.51674503427315,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|36
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,37,2.333875499691327,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|37
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,38,4.30656594677191,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|38
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,39,13.806587271789386,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|39
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,40,10.780865151055067,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|40
13,2023-12-01,1063296,E,Celaja,60,<4,W3,Normal,Score,MOP4,MOP4,MOP4,423,BGI3+,Exp5,556 a <613,>=0 a <0.068,>=0.019 a <0.067,41,10.309896613101035,BGI3+,831645.0,1,13|BGI3+,13|BGI3+|41
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,1,17.560671106138393,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|1
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,2,12.686670241574198,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|2
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,3,19.195819454880393,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|3
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,4,1.1594045373596273,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|4
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,5,6.682450372813791,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|5
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,6,17.201551896118705,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|6
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,7,9.63884326933919,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|7
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,8,15.369690265160402,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|8
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,9,2.3799648839225074,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|9
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,10,10.885175465936873,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|10
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,11,2.4057527816480473,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|11
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,12,6.092259975864316,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|12
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,13,9.550518617071171,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|13
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,14,3.239720635898098,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|14
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,15,8.152706203795432,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|15
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,16,4.744725698332688,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|16
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,17,9.677263187839829,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|17
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,18,13.724141655267426,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|18
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,19,9.349794335769442,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|19
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,20,4.4103969451207075,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|20
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,21,1.5744958520772734,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|21
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,22,12.879396252971727,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|22
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,23,7.730359756665964,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|23
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,24,16.844969997256403,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|24
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,25,11.206012343302117,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|25
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,26,4.722726293541799,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|26
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,27,2.9519821009869918,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|27
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,28,17.690768191210474,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|28
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,29,15.36175292739271,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|29
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,30,14.827904415631036,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|30
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,31,3.2038717934628536,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|31
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,32,19.743991391559195,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|32
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,33,14.31002127900318,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|33
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,34,15.999989623864481,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|34
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,35,12.051636844255631,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|35
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,36,4.392124064745946,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|36
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,37,10.110581389063212,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|37
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,38,8.330889119937886,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|38
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,39,4.200243314863221,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|39
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,40,7.526899863297649,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|40
14,2025-07-01,606235,B,Celaja,12,4 a <6,W01,Normal,PE,MOP2,MOP4,MOP3,282,BGI3+,Exp3,>0 a <556,>=0.621663,>=0.067 a <0.171,41,0.1860486410585982,BGI3+,142798.0,1,14|BGI3+,14|BGI3+|41
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,1,19.728122439125833,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|1
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,2,4.053072420095574,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|2
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,3,6.286385375368306,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|3
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,4,16.970183983115476,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|4
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,5,13.693285433911392,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|5
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,6,8.829438332980047,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|6
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,7,3.705115618623489,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|7
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,8,5.581286822337173,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|8
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,9,8.253659855267962,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|9
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,10,9.863056469587157,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|10
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,11,5.9623330838374455,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|11
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,12,15.765486664534228,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|12
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,13,4.9423315061101425,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|13
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,14,3.394430220746194,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|14
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,15,18.730847635079055,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|15
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,16,19.19732643710987,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|16
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,17,15.689993254563925,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|17
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,18,15.651379234032008,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|18
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,19,4.402998284711757,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|19
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,20,14.629425259405934,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|20
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,21,19.255788101687425,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|21
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,22,7.113151333266976,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|22
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,23,2.716663545738238,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|23
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,24,8.977190198130582,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|24
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,25,17.41026132803634,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|25
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,26,18.882697164856687,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|26
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,27,6.158728048094764,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|27
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,28,14.75890273402602,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|28
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,29,0.5084144452516726,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|29
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,30,12.084169967783724,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|30
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,31,8.782423064809567,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|31
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,32,14.77109079536761,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|32
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,33,18.254541025641565,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|33
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,34,9.37820745615377,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|34
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,35,11.591096029414977,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|35
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,36,6.727892091784835,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|36
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,37,15.313158961096157,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|37
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,38,13.865019860777569,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|38
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,39,4.000676274697579,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|39
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,40,15.341962492303342,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|40
15,2023-12-01,512104,B,Queretaro,24,<4,Z01,GG 3,Normal,MOP2,MOP3,MOP4,661,BGI3+,Exp4,>663,>=0.305 a <0.621,NULL,41,11.4248014323651,BGI3+,373919.0,1,15|BGI3+,15|BGI3+|41
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,1,8.1350310896578,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|1
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,2,12.262763243725875,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|2
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,3,18.603329003913064,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|3
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,4,11.063709309864613,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|4
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,5,8.29089139041173,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|5
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,6,19.076827598270828,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|6
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,7,17.945880603860118,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|7
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,8,19.14096552130952,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|8
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,9,7.587228212900157,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|9
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,10,3.374796941534055,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|10
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,11,3.9416791198033274,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|11
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,12,7.98291787246638,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|12
16,2023-05-01,477559,F,Torreón,60,6 a <8,Z02,PE A,GG,MOP5+,MOP2,MOP1,294,BGI3+,Exp5,556 a <613,>=0.305 a <0.621,<0.019,13,12.726900932740941,BGI3+,43245.0,1,16|BGI3+,16|BGI3+|13
